"intercept","eqid","statid","M","VS","Rrup","Rjb","eq","stat","M_stat","VS_gmean"
1,1160,1844,3.4,527.95,157.03,156.86,200,759,4.01065573770492,527.977868268368
1,1160,100446,3.4,643.8,40.12,39.53,200,1033,4.04350877192982,643.8
1,1160,100381,3.4,400,21.36,20.23,200,1379,3.9962962962963,400
1,1160,100523,3.4,561.96,106.54,106.31,200,1170,3.99615384615385,561.966153660843
1,1160,100383,3.4,760,56.34,55.92,200,1421,3.91935483870968,760
1,1160,100072,3.4,760,34.05,33.35,200,1176,3.93302325581395,760
1,1160,100003,3.4,287.46,59.99,59.59,200,1125,3.97095238095238,287.461904635703
1,1160,100474,3.4,347.55,45.54,45.01,200,1126,3.99157894736842,347.555262819187
1,1160,100004,3.4,261.91,35.01,34.33,200,1127,3.903125,261.905624953018
1,1160,100005,3.4,339.94,38.67,38.06,200,1128,3.8652,339.927199487876
1,1160,100006,3.4,282.81,39.67,39.07,200,1129,3.98833333333333,282.808333308778
1,1160,100007,3.4,337.58,43.58,43.03,200,1130,3.88217391304348,337.581739083399
1,1160,100010,3.4,263.76,48.22,47.73,200,1037,3.90653846153846,263.775383897559
1,1160,100011,3.4,253.28,91.24,90.99,200,1132,3.93391304347826,253.286086789347
1,1160,100014,3.4,260.78,53.17,52.72,200,1039,3.9052,260.792799823306
1,1160,100016,3.4,286.85,56.69,56.27,200,1135,3.81689655172414,286.874136843006
1,1160,100311,3.4,357.28,40.6,40.01,200,1040,3.83962962962963,357.289629489879
1,1160,100017,3.4,365.78,44.62,44.09,200,1041,3.91846153846154,365.795897346747
1,1160,100019,3.4,407.1,105.29,105.06,200,1043,4.00290322580645,407.1
1,1160,100023,3.4,407.62,104.13,103.9,200,1140,3.97083333333333,407.609166544852
1,1160,100031,3.4,287.46,56.87,56.46,200,1150,3.954,287.46533301177
1,1160,100034,3.4,336.38,26.05,25.12,200,1154,3.87615384615385,336.384615279075
1,1160,100036,3.4,275.34,41.27,40.69,200,1156,3.83882352941176,275.323528707957
1,1160,100089,3.4,348,327.9,327.81,200,1088,4.30911111111111,348
1,1160,100312,3.4,613.05,114.19,113.99,200,1048,3.91295454545455,613.087499617703
1,1160,100048,3.4,519,44.58,44.04,200,1049,3.94605263157895,519
1,1160,100050,3.4,391.84,73.36,73.01,200,1050,3.94977272727273,391.819090399707
1,1160,100051,3.4,471,36.06,35.4,200,1051,3.92727272727273,471
1,1160,100052,3.4,501.27,83.9,83.61,200,1052,4.00212121212121,501.290908901313
1,1160,100346,3.4,507.43,80.9,80.57,200,1167,4.02136363636364,507.41227251289
1,1160,100131,3.4,480.79,92.19,91.92,200,1053,4.00675,480.795749974586
1,1160,100378,3.4,652.29,94.6,94.32,200,1054,4.03051282051282,652.295897417352
1,1160,100272,3.4,644,317.32,317.24,200,1017,4.23890909090909,644
1,1160,100058,3.4,584,60.16,59.76,200,1058,4.00432432432432,584
1,1160,100059,3.4,560.63,43.92,43.38,200,1059,3.99547619047619,560.612142663751
1,1160,100062,3.4,719.52,93.74,93.49,200,1062,3.93431818181818,719.505454490321
1,1160,100063,3.4,504.27,58.57,58.17,200,1063,3.9425,504.29307676467
1,1160,100065,3.4,635.15,101.94,101.71,200,1066,3.96682926829268,635.184145915324
1,1160,100066,3.4,429.01,63.48,63.11,200,1067,3.96444444444444,429.002222202078
1,1160,100126,3.4,602.34,112.71,112.5,200,1175,3.99166666666667,602.306666482197
1,1160,100067,3.4,402.6,73.58,73.26,200,1068,3.94666666666667,402.6
1,1160,100433,3.4,723.35,94.56,94.31,200,1069,3.97181818181818,723.382954157186
1,1160,100448,3.4,432,65.97,65.62,200,1070,3.91914893617021,432
1,1160,100331,3.4,535.12,100.94,100.71,200,1072,3.97,535.105777700997
1,1160,100209,3.4,572.53,239.54,239.42,200,1073,4.00375,572.51424980399
1,1160,100415,3.4,317,232.89,232.77,200,1074,4.016,317
1,1160,100077,3.4,760,129.14,128.95,200,1179,3.99736842105263,760
1,1160,100508,3.4,506.29,182.01,181.88,200,1076,4.08038461538462,506.294615360072
1,1160,100078,3.4,560.63,176.5,176.37,200,1180,3.94805555555556,560.609166496344
1,1160,100080,3.4,760,156.52,156.37,200,1078,4.00852941176471,760
1,1160,100445,3.4,760,130.25,130.06,200,1186,3.95684210526316,760
1,1160,100345,3.4,308,119.08,118.87,200,1084,4.04111111111111,308
1,1208,100538,4.01,490.24,276.07,275.94,237,1196,3.91195652173913,490.214782228481
1,1208,100075,4.01,710.29,197.75,197.58,237,1252,4.15238095238095,710.294761887203
1,1208,100125,4.01,686.73,149.48,149.25,237,1315,3.85177777777778,686.709333192891
1,1208,1844,4.01,527.95,16.79,14.59,237,759,4.01065573770492,527.977868268368
1,1208,100446,4.01,643.8,136.61,136.34,237,1033,4.04350877192982,643.8
1,1208,100060,4.01,323,173.46,173.24,237,1174,3.88086956521739,323
1,1013,100538,4.6,490.24,292.11,291.98,59,1196,3.91195652173913,490.214782228481
1,1013,100207,4.6,410.46,301.03,300.9,59,1197,3.9590243902439,410.482438544401
1,1013,100074,4.6,760,359.09,358.98,59,1198,4.02764705882353,760
1,1013,1844,4.6,527.95,230.89,230.72,59,759,4.01065573770492,527.977868268368
1,1013,100446,4.6,643.8,243.93,243.77,59,1033,4.04350877192982,643.8
1,1013,100270,4.6,463.82,266.02,265.88,59,1193,3.89333333333333,463.806666570842
1,1013,100494,4.6,498.41,283.06,282.92,59,1481,4.04458333333333,498.409583329327
1,1013,100381,4.6,400,249.67,249.51,59,1379,3.9962962962963,400
1,1013,100217,4.6,378,287.2,287.07,59,1482,4.06214285714286,378
1,1013,100072,4.6,760,271.08,270.94,59,1176,3.93302325581395,760
1,1013,100474,4.6,347.55,276.01,275.87,59,1126,3.99157894736842,347.555262819187
1,1013,100009,4.6,282.81,253.49,253.34,59,1036,4.027,282.806333292276
1,1013,100311,4.6,357.28,263.25,263.1,59,1040,3.83962962962963,357.289629489879
1,1013,100017,4.6,365.78,276.97,276.83,59,1041,3.91846153846154,365.795897346747
1,1013,100020,4.6,688.28,325.66,325.54,59,1044,4.01030303030303,688.292121142746
1,1013,100023,4.6,407.62,314.59,314.47,59,1140,3.97083333333333,407.609166544852
1,1013,100314,4.6,364.45,326.52,326.4,59,1149,4.18928571428571,364.471427731532
1,1013,100031,4.6,287.46,283.93,283.8,59,1150,3.954,287.46533301177
1,1013,100543,4.6,356,402,401.9,59,912,4.09939759036145,356
1,1013,100091,4.6,796,468.74,468.66,59,914,4.07057142857143,796
1,1013,100047,4.6,600,247.21,247.06,59,1047,3.92977777777778,600
1,1013,100312,4.6,613.05,314.98,314.86,59,1048,3.91295454545455,613.087499617703
1,1013,100048,4.6,519,258.89,258.74,59,1049,3.94605263157895,519
1,1013,100049,4.6,552.56,251.3,251.15,59,1166,3.97125,552.584999660682
1,1013,100050,4.6,391.84,262.13,261.98,59,1050,3.94977272727273,391.819090399707
1,1013,100051,4.6,471,256.68,256.53,59,1051,3.92727272727273,471
1,1013,100052,4.6,501.27,282.52,282.38,59,1052,4.00212121212121,501.290908901313
1,1013,100346,4.6,507.43,260.21,260.07,59,1167,4.02136363636364,507.41227251289
1,1013,100053,4.6,489.62,298.76,298.64,59,1168,4.03818181818182,489.615757507488
1,1013,100131,4.6,480.79,277.4,277.26,59,1053,4.00675,480.795749974586
1,1013,100378,4.6,652.29,270.73,270.59,59,1054,4.03051282051282,652.295897417352
1,1013,100437,4.6,382.19,307.35,307.23,59,1448,4.01,382.193999968602
1,1013,100107,4.6,393.26,426.39,426.3,59,940,4.17576923076923,393.295384407752
1,1013,100428,4.6,760,371.79,371.69,59,1362,4.211,760
1,1013,100111,4.6,679,307.38,307.25,59,944,4.20151515151515,679
1,1013,100537,4.6,646,238.19,238.03,59,1172,4.049375,646
1,1013,100613,4.6,689.43,375.14,375.03,59,1518,4.25,689.43
1,1013,100057,4.6,385.47,307.3,307.18,59,1057,3.9306,385.492199775398
1,1013,100058,4.6,584,291.09,290.96,59,1058,4.00432432432432,584
1,1013,100059,4.6,560.63,280.69,280.56,59,1059,3.99547619047619,560.612142663751
1,1013,100517,4.6,433.15,265.46,265.31,59,1060,4.05222222222222,433.174073353647
1,1013,100060,4.6,323,270.47,270.33,59,1174,3.88086956521739,323
1,1013,100061,4.6,437,293.92,293.79,59,1061,3.9795,437
1,1013,100063,4.6,504.27,294.09,293.96,59,1063,3.9425,504.29307676467
1,1013,100068,4.6,690.97,277.15,277.01,59,1064,3.91074074074074,690.993888783251
1,1013,100064,4.6,477,256.85,256.7,59,1065,3.94529411764706,477
1,1013,100066,4.6,429.01,296.91,296.78,59,1067,3.96444444444444,429.002222202078
1,1013,100067,4.6,402.6,309.7,309.58,59,1068,3.94666666666667,402.6
1,1013,100433,4.6,723.35,313.26,313.14,59,1069,3.97181818181818,723.382954157186
1,1013,100448,4.6,432,292.34,292.21,59,1070,3.91914893617021,432
1,1013,100331,4.6,535.12,320.5,320.38,59,1072,3.97,535.105777700997
1,1013,100364,4.6,560.63,475.05,474.97,59,1398,4.38,560.623333194597
1,1013,100624,4.6,760,406.3,406.15,59,1515,4.43571428571429,760
1,1013,100318,4.6,652.29,313.53,313.41,59,1177,4.12111111111111,652.296111092894
1,1013,100319,4.6,760,333.43,333.32,59,1075,4.18,760
1,1013,100077,4.6,760,321.47,321.35,59,1179,3.99736842105263,760
1,1013,100078,4.6,560.63,357.42,357.31,59,1180,3.94805555555556,560.609166496344
1,1013,100320,4.6,760,305.46,305.33,59,1182,4.0888,760
1,1013,100365,4.6,403.94,267.12,266.97,59,1077,4.16884615384615,403.927691885789
1,1013,100082,4.6,627.87,304.1,303.98,59,1184,4.0171875,627.89249986562
1,1013,100136,4.6,404.73,350.08,349.98,59,1079,4.08935483870968,404.716451337533
1,1013,100361,4.6,473,234.73,234.56,59,1189,3.95736842105263,473
1,1013,100626,4.6,555,246.25,246,59,1516,5.025,555
1,1013,100519,4.6,376,234.12,233.96,59,1083,4.134375,376
1,1013,100345,4.6,308,225.64,225.47,59,1084,4.04111111111111,308
1,1013,100129,4.6,355.87,414.25,414.15,59,982,4.078375,355.897749912277
1,1013,100439,4.6,485,351.02,350.91,59,984,4.4421875,485
1,1013,100451,4.6,649.14,292.25,292.12,59,1195,4.34,649.115999704216
1,1032,100538,4.2,490.24,123.98,123.81,78,1196,3.91195652173913,490.214782228481
1,1032,100207,4.2,410.46,123.43,123.25,78,1197,3.9590243902439,410.482438544401
1,1032,100450,4.2,396.89,55.08,54.67,78,1360,3.724,396.899333325494
1,1032,100074,4.2,760,178.56,178.44,78,1198,4.02764705882353,760
1,1032,1844,4.2,527.95,141.41,141.25,78,759,4.01065573770492,527.977868268368
1,1032,100381,4.2,400,42.03,41.51,78,1379,3.9962962962963,400
1,1032,100217,4.2,378,103.05,102.83,78,1482,4.06214285714286,378
1,1032,100383,4.2,760,54.44,54.03,78,1421,3.91935483870968,760
1,1032,100072,4.2,760,39.48,38.92,78,1176,3.93302325581395,760
1,1032,100003,4.2,287.46,71.53,71.22,78,1125,3.97095238095238,287.461904635703
1,1032,100089,4.2,348,317.41,317.34,78,1088,4.30911111111111,348
1,1032,100312,4.2,613.05,129.07,128.9,78,1048,3.91295454545455,613.087499617703
1,1032,100049,4.2,552.56,96.18,95.95,78,1166,3.97125,552.584999660682
1,1032,100050,4.2,391.84,95.66,95.43,78,1050,3.94977272727273,391.819090399707
1,1032,100051,4.2,471,55.85,55.45,78,1051,3.92727272727273,471
1,1032,100346,4.2,507.43,104.05,103.84,78,1167,4.02136363636364,507.41227251289
1,1032,100053,4.2,489.62,133.33,133.17,78,1168,4.03818181818182,489.615757507488
1,1032,100131,4.2,480.79,113.01,112.82,78,1053,4.00675,480.795749974586
1,1032,100378,4.2,652.29,116.87,116.68,78,1054,4.03051282051282,652.295897417352
1,1032,100449,4.2,422,131.53,131.36,78,1055,4.07225806451613,422
1,1032,100537,4.2,646,20.81,19.73,78,1172,4.049375,646
1,1032,100057,4.2,385.47,81.45,81.18,78,1057,3.9306,385.492199775398
1,1032,100058,4.2,584,67.37,67.04,78,1058,4.00432432432432,584
1,1032,100061,4.2,437,72.96,72.66,78,1061,3.9795,437
1,1032,100062,4.2,719.52,101.91,101.69,78,1062,3.93431818181818,719.505454490321
1,1032,100065,4.2,635.15,112.53,112.33,78,1066,3.96682926829268,635.184145915324
1,1032,100126,4.2,602.34,126.03,125.86,78,1175,3.99166666666667,602.306666482197
1,1032,100067,4.2,402.6,73.15,72.84,78,1068,3.94666666666667,402.6
1,1032,100433,4.2,723.35,104.77,104.56,78,1069,3.97181818181818,723.382954157186
1,1032,100448,4.2,432,75.68,75.39,78,1070,3.91914893617021,432
1,1032,100331,4.2,535.12,110.12,109.92,78,1072,3.97,535.105777700997
1,1032,100209,4.2,572.53,255.28,255.19,78,1073,4.00375,572.51424980399
1,1032,100319,4.2,760,173.34,173.21,78,1075,4.18,760
1,1032,100077,4.2,760,145.09,144.93,78,1179,3.99736842105263,760
1,1032,100365,4.2,403.94,142.02,141.87,78,1077,4.16884615384615,403.927691885789
1,1032,100082,4.2,627.87,143.71,143.56,78,1184,4.0171875,627.89249986562
1,1032,100445,4.2,760,143.89,143.74,78,1186,3.95684210526316,760
1,1032,100361,4.2,473,176.79,176.66,78,1189,3.95736842105263,473
1,1032,100356,4.2,384,189.69,189.58,78,972,4.29636363636364,384
1,1032,100519,4.2,376,151.65,151.5,78,1083,4.134375,376
1,1032,100085,4.2,422,127.64,127.47,78,1190,3.795,422
1,1032,100322,4.2,396,301.48,301.41,78,1003,4.26818181818182,396
1,1070,100075,3.96,710.29,109.71,109.59,114,1252,4.15238095238095,710.294761887203
1,1070,1844,3.96,527.95,292.89,292.85,114,759,4.01065573770492,527.977868268368
1,1070,100217,3.96,378,57.18,56.89,114,1482,4.06214285714286,378
1,1070,100505,3.96,653.94,82.11,81.82,114,1459,3.95034482758621,653.935861955499
1,1070,100001,3.96,326.07,61.03,60.66,114,1123,3.93117647058824,326.077058575225
1,1070,1194,3.96,344.76,60.55,60.17,114,513,4.01166666666667,344.770666212919
1,1070,100019,3.96,407.1,67.93,67.58,114,1043,4.00290322580645,407.1
1,1070,100455,3.96,264.86,58.45,58.08,114,1138,3.935625,264.864999669668
1,1070,100023,3.96,407.62,62.34,61.98,114,1140,3.97083333333333,407.609166544852
1,1070,100389,3.96,354.81,46.82,46.43,114,1142,3.97642857142857,354.807142828383
1,1070,100027,3.96,363.45,95.12,94.95,114,1145,3.84730769230769,363.474999140243
1,1070,100028,3.96,341.13,65.54,65.33,114,1146,4.0475,341.122499752648
1,1070,100030,3.96,414.77,42.82,42.41,114,1148,3.93277777777778,414.784999728775
1,1070,100346,3.96,507.43,57.25,57.05,114,1167,4.02136363636364,507.41227251289
1,1070,100131,3.96,480.79,44.83,44.54,114,1053,4.00675,480.795749974586
1,1070,100523,3.96,561.96,50.69,50.29,114,1170,3.99615384615385,561.966153660843
1,1070,100317,3.96,760,93.92,93.7,114,1056,4.48666666666667,760
1,1070,100067,3.96,402.6,116.45,116.25,114,1068,3.94666666666667,402.6
1,1070,100320,3.96,760,7.3,5.5,114,1182,4.0888,760
1,1070,100321,3.96,760,60.13,59.88,114,1364,4.23875,760
1,1070,100136,3.96,404.73,59.16,58.76,114,1079,4.08935483870968,404.716451337533
1,1070,100379,3.96,560.63,79.11,78.81,114,1080,4.1176,560.610799815061
1,1138,100125,3.5,686.73,112.95,112.83,179,1315,3.85177777777778,686.709333192891
1,1138,1844,3.5,527.95,248.15,248.1,179,759,4.01065573770492,527.977868268368
1,1138,100494,3.5,498.41,4.57,0,179,1481,4.04458333333333,498.409583329327
1,1138,100217,3.5,378,12.08,11.18,179,1482,4.06214285714286,378
1,1138,100505,3.5,653.94,43.4,43.16,179,1459,3.95034482758621,653.935861955499
1,1138,100260,3.5,748.33,33.75,33.44,179,1380,4.04681818181818,748.327272677574
1,1138,1193,3.5,395.54,68.12,67.97,179,507,4.11,395.54
1,1138,100454,3.5,242.8,31.83,31.5,179,1121,3.9995652173913,242.8
1,1138,100002,3.5,338.41,36.75,36.46,179,1124,3.9512,338.408799984397
1,1138,1194,3.5,344.76,39.49,39.22,179,513,4.01166666666667,344.770666212919
1,1138,100610,3.5,339.94,41.09,40.83,179,1505,3.916,339.94
1,1138,100005,3.5,339.94,62.75,62.58,179,1128,3.8652,339.927199487876
1,1138,100007,3.5,337.58,56.33,56.14,179,1130,3.88217391304348,337.581739083399
1,1138,100011,3.5,253.28,36.87,36.58,179,1132,3.93391304347826,253.286086789347
1,1138,100015,3.5,239.65,29.8,29.45,179,1134,3.96571428571429,239.657142218539
1,1138,100311,3.5,357.28,52.59,52.39,179,1040,3.83962962962963,357.289629489879
1,1138,100380,3.5,256.15,25.06,24.64,179,1136,3.9795,256.16749888993
1,1138,100363,3.5,347.55,31.7,31.32,179,1397,3.88375,347.568749157112
1,1138,100455,3.5,264.86,31.07,30.73,179,1138,3.935625,264.864999669668
1,1138,100024,3.5,258.1,20.54,20.02,179,1141,3.96416666666667,258.1
1,1138,100389,3.5,354.81,19.12,18.56,179,1142,3.97642857142857,354.807142828383
1,1138,100027,3.5,363.45,47.81,47.59,179,1145,3.84730769230769,363.474999140243
1,1138,100314,3.5,364.45,62.99,62.82,179,1149,4.18928571428571,364.471427731532
1,1138,100051,3.5,471,55.65,55.46,179,1051,3.92727272727273,471
1,1138,100383,3.5,760,77.74,77.61,179,1421,3.91935483870968,760
1,1138,100365,3.5,403.94,43.97,43.67,179,1077,4.16884615384615,403.927691885789
1,1138,100443,3.5,760,55.13,54.94,179,1185,4.09333333333333,760
1,1051,1844,4.1,527.95,249.25,248.93,95,759,4.01065573770492,527.977868268368
1,1051,100446,4.1,643.8,131.47,130.87,95,1033,4.04350877192982,643.8
1,1051,100494,4.1,498.41,14.57,7.33,95,1481,4.04458333333333,498.409583329327
1,1051,100217,4.1,378,22.17,18.22,95,1482,4.06214285714286,378
1,1051,100505,4.1,653.94,52.07,50.48,95,1459,3.95034482758621,653.935861955499
1,1051,100260,4.1,748.33,42.7,40.76,95,1380,4.04681818181818,748.327272677574
1,1051,1192,4.1,388.65,89.24,88.33,95,514,4.34111111111111,388.666665951993
1,1051,1193,4.1,395.54,69.95,68.78,95,507,4.11,395.54
1,1051,100454,4.1,242.8,40.25,38.19,95,1121,3.9995652173913,242.8
1,1051,100388,4.1,238.66,38.26,36.08,95,1122,4.04222222222222,238.66888830958
1,1051,100001,4.1,326.07,46.61,44.83,95,1123,3.93117647058824,326.077058575225
1,1051,100002,4.1,338.41,44.83,42.98,95,1124,3.9512,338.408799984397
1,1051,1194,4.1,344.76,47.45,45.7,95,513,4.01166666666667,344.770666212919
1,1051,100003,4.1,287.46,52.27,50.71,95,1125,3.97095238095238,287.461904635703
1,1051,100610,4.1,339.94,49.18,47.51,95,1505,3.916,339.94
1,1051,100089,4.1,348,415.53,415.34,95,1088,4.30911111111111,348
1,1051,100403,4.1,285,165.99,165.51,95,1444,3.66176470588235,285
1,1051,100045,4.1,486,150.93,150.4,95,1165,3.86777777777778,486
1,1051,100317,4.1,760,134.3,133.69,95,1056,4.48666666666667,760
1,1051,100428,4.1,760,126.06,125.43,95,1362,4.211,760
1,1051,100537,4.1,646,103.66,102.89,95,1172,4.049375,646
1,1051,100440,4.1,316.33,119.37,118.7,95,1173,3.80611111111111,316.303333192828
1,1051,100067,4.1,402.6,80.45,79.42,95,1068,3.94666666666667,402.6
1,1051,100364,4.1,560.63,244.73,244.4,95,1398,4.38,560.623333194597
1,1051,100620,4.1,760,298.97,298.7,95,1511,4.43857142857143,760
1,1051,100624,4.1,760,296.7,296.43,95,1515,4.43571428571429,760
1,1051,100209,4.1,572.53,274.03,273.74,95,1073,4.00375,572.51424980399
1,1051,100318,4.1,652.29,68.43,67.27,95,1177,4.12111111111111,652.296111092894
1,1051,100365,4.1,403.94,38.44,36.33,95,1077,4.16884615384615,403.927691885789
1,1051,100321,4.1,760,103.53,102.76,95,1364,4.23875,760
1,1051,100080,4.1,760,71.65,70.5,95,1078,4.00852941176471,760
1,1051,100081,4.1,652.29,33.59,31.15,95,1183,4.055,652.292499985628
1,1051,100082,4.1,627.87,34.63,32.25,95,1184,4.0171875,627.89249986562
1,1051,100136,4.1,404.73,73.46,72.34,95,1079,4.08935483870968,404.716451337533
1,1051,100379,4.1,560.63,91.3,90.38,95,1080,4.1176,560.610799815061
1,1051,100413,4.1,664.57,74.58,73.49,95,1081,4.2125,664.584999830721
1,1051,100443,4.1,760,56.27,54.82,95,1185,4.09333333333333,760
1,1051,100445,4.1,760,54.04,52.51,95,1186,3.95684210526316,760
1,1051,100355,4.1,453.67,51.37,49.78,95,1187,4.10947368421053,453.684210279034
1,1051,100447,4.1,560.63,82.12,81.12,95,1188,4.111875,560.61124981187
1,1051,100465,4.1,760,82.87,81.9,95,1082,4.123,760
1,1051,100361,4.1,473,283.39,283.11,95,1189,3.95736842105263,473
1,1051,100356,4.1,384,301.94,301.68,95,972,4.29636363636364,384
1,1051,100376,4.1,560,234.96,234.62,95,1191,3.985,560
1,1051,100322,4.1,396,344.75,344.52,95,1003,4.26818181818182,396
1,1024,100494,4.4,498.41,62.23,61.93,70,1481,4.04458333333333,498.409583329327
1,1024,100053,4.4,489.62,85.51,85.29,70,1168,4.03818181818182,489.615757507488
1,1024,100054,4.4,655.67,92.21,92.02,70,1169,3.95058823529412,655.678823386927
1,1024,100217,4.4,378,56.74,56.43,70,1482,4.06214285714286,378
1,1024,100523,4.4,561.96,78.24,78.02,70,1170,3.99615384615385,561.966153660843
1,1024,100505,4.4,653.94,62.83,62.55,70,1459,3.95034482758621,653.935861955499
1,1024,100260,4.4,748.33,71.94,71.7,70,1380,4.04681818181818,748.327272677574
1,1024,100072,4.4,760,26.25,25.57,70,1176,3.93302325581395,760
1,1024,100076,4.4,427.38,110.51,110.35,70,1178,4.03692307692308,427.384615301546
1,1024,100347,4.4,760,107.23,107.06,70,1381,4.0788,760
1,1024,100443,4.4,760,117.09,116.94,70,1185,4.09333333333333,760
1,1024,100320,4.4,760,114.31,114.1,70,1182,4.0888,760
1,1024,100413,4.4,664.57,136.31,136.18,70,1081,4.2125,664.584999830721
1,1024,100465,4.4,760,144.26,144.13,70,1082,4.123,760
1,1266,100017,3.5,365.78,79.64,79.5,273,1041,3.91846153846154,365.795897346747
1,1266,100036,3.5,275.34,75.16,75.02,273,1156,3.83882352941176,275.323528707957
1,1266,100047,3.5,600,49.97,49.76,273,1047,3.92977777777778,600
1,1266,100048,3.5,519,65.33,65.17,273,1049,3.94605263157895,519
1,1266,100050,3.5,391.84,81.5,81.37,273,1050,3.94977272727273,391.819090399707
1,1266,100051,3.5,471,60.93,60.75,273,1051,3.92727272727273,471
1,1266,100052,3.5,501.27,99.18,99.07,273,1052,4.00212121212121,501.290908901313
1,1266,100346,3.5,507.43,85.05,84.92,273,1167,4.02136363636364,507.41227251289
1,1266,100131,3.5,480.79,101.31,101.2,273,1053,4.00675,480.795749974586
